row_id,raceId,driverId,constructorId,circuitId,year,round,race_name,circuit_name,constructor_name,date,stop_number,pit_lap,stop_duration_ms,pit_lap_time_ms,grid,current_position,positionOrder,driver_points_before,constructor_points_before,lap_time_delta,recent_pace_delta,laps_since_last_pit,race_total_laps,laps_remaining,race_progress,approx_gap_ahead,approx_gap_behind,pressure_index,position_change_from_grid,safety_car_likely
131,902,822,3,3,2014,3,Bahrain Grand Prix,Bahrain International Circuit,Williams,2014-04-06,2,25,25068,105469,3,6,8,14.0,20.0,5048.0,1225.0,15.0,57,32,0.43859649122807015,1.571,4.722,0.5637177830154885,-3,0
132,902,822,3,3,2014,3,Bahrain Grand Prix,Bahrain International Circuit,Williams,2014-04-06,3,40,25980,103949,3,5,8,14.0,20.0,3919.0,650.3333333333285,15.0,57,17,0.7017543859649122,0.248,4.171,0.9946682435079264,-2,0
133,902,824,206,3,2014,3,Bahrain Grand Prix,Bahrain International Circuit,Marussia,2014-04-06,1,10,25756,108048,19,18,16,0.0,0.0,4762.0,731.0,10.0,57,47,0.17543859649122806,3.189,1.616,0.6209834552851761,1,0
134,902,824,206,3,2014,3,Bahrain Grand Prix,Bahrain International Circuit,Marussia,2014-04-06,2,13,29729,140817,19,20,16,0.0,0.0,37807.0,8798.666666666672,3.0,57,44,0.22807017543859648,30.484,8.086,0.1418215970024906,-1,0
135,902,824,206,3,2014,3,Bahrain Grand Prix,Bahrain International Circuit,Marussia,2014-04-06,3,18,18989,111326,19,21,16,0.0,0.0,8316.0,3532.3333333333285,5.0,57,39,0.3157894736842105,13.039,,,-2,0
136,902,824,206,3,2014,3,Bahrain Grand Prix,Bahrain International Circuit,Marussia,2014-04-06,4,31,25866,108900,19,20,16,0.0,0.0,5890.0,3187.0,13.0,57,26,0.543859649122807,92.845,,,-1,0
138,902,825,1,3,2014,3,Bahrain Grand Prix,Bahrain International Circuit,McLaren,2014-04-06,1,14,24611,107608,8,10,18,20.0,43.0,5395.0,2507.6666666666715,14.0,57,43,0.24561403508771928,1.198,1.993,0.789071983855566,-2,0
139,902,825,1,3,2014,3,Bahrain Grand Prix,Bahrain International Circuit,McLaren,2014-04-06,2,25,24559,104566,8,12,18,20.0,43.0,3792.0,777.6666666666715,11.0,57,32,0.43859649122807015,10.808,4.991,0.2516053891134805,-4,0
140,902,825,1,3,2014,3,Bahrain Grand Prix,Bahrain International Circuit,McLaren,2014-04-06,3,38,25572,104917,8,13,18,20.0,43.0,4619.0,1681.0,13.0,57,19,0.6666666666666666,2.458,4.294,0.4780775862238491,-5,0
141,902,826,5,3,2014,3,Bahrain Grand Prix,Bahrain International Circuit,Toro Rosso,2014-04-06,1,10,26064,106071,12,13,11,3.0,7.0,3690.0,813.3333333333285,10.0,57,47,0.17543859649122806,3.967,0.913,0.7240679230437879,-1,0
142,902,826,5,3,2014,3,Bahrain Grand Prix,Bahrain International Circuit,Toro Rosso,2014-04-06,2,24,25340,104998,12,13,11,3.0,7.0,4838.0,2551.3333333333285,14.0,57,33,0.42105263157894735,2.141,4.975,0.4857339626135109,-1,0
143,902,826,5,3,2014,3,Bahrain Grand Prix,Bahrain International Circuit,Toro Rosso,2014-04-06,3,39,25345,104200,12,13,11,3.0,7.0,4040.0,1322.0,15.0,57,18,0.6842105263157895,5.97,11.92,0.22087140376047723,-1,0
144,902,828,207,3,2014,3,Bahrain Grand Prix,Bahrain International Circuit,Caterham,2014-04-06,1,11,25367,108497,20,18,20,0.0,0.0,4623.0,776.3333333333285,11.0,57,46,0.19298245614035087,0.418,1.134,1.1738221791585757,2,0
145,902,828,207,3,2014,3,Bahrain Grand Prix,Bahrain International Circuit,Caterham,2014-04-06,2,26,25819,108398,20,19,20,0.0,0.0,6072.0,2695.3333333333285,15.0,57,31,0.45614035087719296,8.91,92.697,0.1115808738619614,1,0
146,903,1,131,17,2014,4,Chinese Grand Prix,Shanghai International Circuit,Mercedes,2014-04-20,1,17,22968,111929,1,1,1,50.0,111.0,9376.0,1721.0,17.0,56,39,0.30357142857142855,,22.725,,0,0
147,903,1,131,17,2014,4,Chinese Grand Prix,Shanghai International Circuit,Mercedes,2014-04-20,2,38,23999,108144,1,1,1,50.0,111.0,5821.0,557.6666666666715,21.0,56,18,0.6785714285714286,,32.992,,0,0
148,903,3,131,17,2014,4,Chinese Grand Prix,Shanghai International Circuit,Mercedes,2014-04-20,1,13,23277,109595,4,3,2,61.0,111.0,6189.0,2305.3333333333285,13.0,56,43,0.23214285714285715,7.659,9.566,0.21012997191832894,1,0
149,903,3,131,17,2014,4,Chinese Grand Prix,Shanghai International Circuit,Mercedes,2014-04-20,2,37,23089,110432,4,2,2,61.0,111.0,8201.0,1114.6666666666715,24.0,56,19,0.6607142857142857,26.443,4.949,0.20453464304597802,2,0
150,903,4,6,17,2014,4,Chinese Grand Prix,Shanghai International Circuit,Ferrari,2014-04-20,1,11,22776,109932,5,5,3,26.0,33.0,6312.0,1289.0,11.0,56,45,0.19642857142857142,0.313,3.931,0.9644132439701391,0,0
151,903,4,6,17,2014,4,Chinese Grand Prix,Shanghai International Circuit,Ferrari,2014-04-20,2,33,22947,108660,5,3,3,26.0,33.0,5486.0,1137.6666666666715,22.0,56,23,0.5892857142857143,3.709,3.358,0.4418223684037411,2,0
152,903,8,6,17,2014,4,Chinese Grand Prix,Shanghai International Circuit,Ferrari,2014-04-20,1,10,22994,110238,11,9,8,7.0,33.0,5485.0,783.6666666666715,10.0,56,46,0.17857142857142858,7.311,0.014,1.1065157580896685,2,0
153,903,8,6,17,2014,4,Chinese Grand Prix,Shanghai International Circuit,Ferrari,2014-04-20,2,31,23291,110722,11,8,8,7.0,33.0,6547.0,1029.6666666666715,21.0,56,25,0.5535714285714286,14.193,17.09,0.12109894518427121,3,0
154,903,13,3,17,2014,4,Chinese Grand Prix,Shanghai International Circuit,Williams,2014-04-20,1,10,78277,109982,6,8,15,12.0,30.0,5746.0,811.6666666666715,10.0,56,46,0.17857142857142858,2.934,7.311,0.3745166685762072,-2,0
156,903,18,1,17,2014,4,Chinese Grand Prix,Shanghai International Circuit,McLaren,2014-04-20,1,7,22408,110124,12,15,11,23.0,43.0,5107.0,866.3333333333285,7.0,56,49,0.125,0.843,1.332,0.9714100639478663,-3,0
157,903,18,1,17,2014,4,Chinese Grand Prix,Shanghai International Circuit,McLaren,2014-04-20,2,28,22548,110684,12,13,11,23.0,43.0,5667.0,1050.6666666666715,21.0,56,28,0.5,1.136,6.542,0.6007556187224203,-1,0
158,903,20,9,17,2014,4,Chinese Grand Prix,Shanghai International Circuit,Red Bull,2014-04-20,1,12,22570,109856,3,3,5,23.0,35.0,6399.0,1419.6666666666715,12.0,56,44,0.21428571428571427,1.09,1.654,0.8552586508402953,0,0
159,903,20,9,17,2014,4,Chinese Grand Prix,Shanghai International Circuit,Red Bull,2014-04-20,2,34,22246,109750,3,4,5,23.0,35.0,6536.0,1619.3333333333285,22.0,56,22,0.6071428571428571,13.151,0.734,0.6473676527439219,-1,0
160,903,154,208,17,2014,4,Chinese Grand Prix,Shanghai International Circuit,Lotus F1,2014-04-20,1,9,23213,110457,10,10,21,0.0,0.0,6091.0,945.6666666666715,9.0,56,47,0.16071428571428573,3.693,0.296,0.9846882538479953,0,0
161,903,155,207,17,2014,4,Chinese Grand Prix,Shanghai International Circuit,Caterham,2014-04-20,1,11,24883,111963,18,14,18,0.0,0.0,5868.0,879.3333333333285,11.0,56,45,0.19642857142857142,0.421,1.903,1.0482010044209162,4,0
162,903,155,207,17,2014,4,Chinese Grand Prix,Shanghai International Circuit,Caterham,2014-04-20,2,30,25402,113564,18,16,18,0.0,0.0,7668.0,765.6666666666715,19.0,56,26,0.5357142857142857,2.074,0.117,1.2205641913085112,2,0
163,903,155,207,17,2014,4,Chinese Grand Prix,Shanghai International Circuit,Caterham,2014-04-20,3,40,24722,110949,18,17,18,0.0,0.0,7403.0,2058.6666666666715,10.0,56,16,0.7142857142857143,12.055,5.588,0.22839013961063798,1,0
165,903,807,10,17,2014,4,Chinese Grand Prix,Shanghai International Circuit,Force India,2014-04-20,2,31,22764,109755,8,6,6,28.0,44.0,5960.0,709.0,20.0,56,25,0.5535714285714286,13.674,1.336,0.4962299360904852,2,0
166,903,813,208,17,2014,4,Chinese Grand Prix,Shanghai International Circuit,Lotus F1,2014-04-20,1,11,24010,112021,22,15,14,0.0,0.0,5719.0,931.3333333333285,11.0,56,45,0.19642857142857142,1.903,0.945,0.8586100541324595,7,0
167,903,813,208,17,2014,4,Chinese Grand Prix,Shanghai International Circuit,Lotus F1,2014-04-20,2,32,23022,110488,22,13,14,0.0,0.0,5413.0,276.3333333333285,21.0,56,24,0.5714285714285714,1.501,7.517,0.51725229832923,9,0
168,903,815,10,17,2014,4,Chinese Grand Prix,Shanghai International Circuit,Force India,2014-04-20,1,10,22914,111409,16,12,9,16.0,44.0,6155.0,952.0,10.0,56,46,0.17857142857142858,1.319,0.733,1.0082543986093455,4,0
169,903,815,10,17,2014,4,Chinese Grand Prix,Shanghai International Circuit,Force India,2014-04-20,2,30,23636,112781,16,9,9,16.0,44.0,8660.0,310.0,20.0,56,26,0.5357142857142857,11.932,6.815,0.20528661264522788,7,0
170,903,817,9,17,2014,4,Chinese Grand Prix,Shanghai International Circuit,Red Bull,2014-04-20,1,15,23186,109461,2,2,4,12.0,35.0,5598.0,888.0,15.0,56,41,0.26785714285714285,22.313,10.057,0.13333496733648265,0,0
171,903,817,9,17,2014,4,Chinese Grand Prix,Shanghai International Circuit,Red Bull,2014-04-20,2,37,22498,107808,2,3,4,12.0,35.0,4599.0,305.3333333333285,22.0,56,19,0.6607142857142857,4.949,7.095,0.29162852332119704,-1,0
172,903,818,5,17,2014,4,Chinese Grand Prix,Shanghai International Circuit,Toro Rosso,2014-04-20,1,15,24119,111732,9,8,12,4.0,7.0,6001.0,418.3333333333285,15.0,56,41,0.26785714285714285,3.154,1.86,0.5903821743975812,1,0
173,903,818,5,17,2014,4,Chinese Grand Prix,Shanghai International Circuit,Toro Rosso,2014-04-20,2,32,24417,110950,9,10,12,4.0,7.0,7651.0,2102.6666666666715,17.0,56,24,0.5714285714285714,1.966,12.767,0.40979188312803083,-1,0
176,903,820,206,17,2014,4,Chinese Grand Prix,Shanghai International Circuit,Marussia,2014-04-20,3,48,23886,111398,21,19,19,0.0,0.0,7100.0,1790.0,16.0,56,8,0.8571428571428571,18.7,25.221,0.08889879212945334,2,0
177,903,821,15,17,2014,4,Chinese Grand Prix,Shanghai International Circuit,Sauber,2014-04-20,1,14,22988,112013,17,13,16,0.0,0.0,6278.0,986.3333333333285,14.0,56,42,0.25,0.322,4.547,0.9367072795887815,4,0
178,903,821,15,17,2014,4,Chinese Grand Prix,Shanghai International Circuit,Sauber,2014-04-20,2,27,23252,111947,17,15,16,0.0,0.0,7124.0,1111.0,13.0,56,29,0.48214285714285715,6.36,2.373,0.4323415486149602,2,0
179,903,821,15,17,2014,4,Chinese Grand Prix,Shanghai International Circuit,Sauber,2014-04-20,3,40,22734,109006,17,15,16,0.0,0.0,4889.0,1214.0,13.0,56,16,0.7142857142857143,8.649,11.85,0.18145869433456746,2,0
180,903,822,3,17,2014,4,Chinese Grand Prix,Shanghai International Circuit,Williams,2014-04-20,1,12,24780,109107,7,5,7,18.0,30.0,4900.0,969.6666666666715,12.0,56,44,0.21428571428571427,7.838,8.149,0.2224493340012626,2,0
181,903,822,3,17,2014,4,Chinese Grand Prix,Shanghai International Circuit,Williams,2014-04-20,2,31,23639,109207,7,7,7,18.0,30.0,5525.0,912.0,19.0,56,25,0.5535714285714286,1.336,14.193,0.49390197720832135,0,0
183,903,824,206,17,2014,4,Chinese Grand Prix,Shanghai International Circuit,Marussia,2014-04-20,2,28,24320,111545,19,19,17,0.0,0.0,6583.0,1373.3333333333285,17.0,56,28,0.5,4.185,6.807,0.32095420634178534,0,0
184,903,825,1,17,2014,4,Chinese Grand Prix,Shanghai International Circuit,McLaren,2014-04-20,1,17,23670,111996,15,12,13,20.0,43.0,5896.0,992.6666666666715,17.0,56,39,0.30357142857142855,0.499,0.914,1.1895774473124892,3,0
185,903,825,1,17,2014,4,Chinese Grand Prix,Shanghai International Circuit,McLaren,2014-04-20,2,31,22579,110194,15,12,13,20.0,43.0,7352.0,2847.0,14.0,56,25,0.5535714285714286,5.747,2.601,0.42591465975786,3,0
186,903,826,5,17,2014,4,Chinese Grand Prix,Shanghai International Circuit,Toro Rosso,2014-04-20,1,14,23521,111347,13,8,10,3.0,7.0,6242.0,1554.0,14.0,56,42,0.25,0.104,2.102,1.22816976424747,5,0
187,903,826,5,17,2014,4,Chinese Grand Prix,Shanghai International Circuit,Toro Rosso,2014-04-20,2,31,23628,110008,13,10,10,3.0,7.0,5609.0,940.6666666666715,17.0,56,25,0.5535714285714286,0.943,5.813,0.6614462572272031,3,0
188,903,828,207,17,2014,4,Chinese Grand Prix,Shanghai International Circuit,Caterham,2014-04-20,1,10,23677,114233,20,21,20,0.0,0.0,7022.0,1350.0,10.0,56,46,0.17857142857142858,11.006,,,-1,0
189,903,828,207,17,2014,4,Chinese Grand Prix,Shanghai International Circuit,Caterham,2014-04-20,2,27,23730,113453,20,21,20,0.0,0.0,6970.0,1604.3333333333285,17.0,56,29,0.48214285714285715,19.9,,,-1,0
190,903,828,207,17,2014,4,Chinese Grand Prix,Shanghai International Circuit,Caterham,2014-04-20,3,42,23969,112380,20,20,20,0.0,0.0,8760.0,3300.6666666666715,15.0,56,14,0.75,19.921,,,0,0
191,904,1,131,4,2014,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Mercedes,2014-05-11,1,18,22951,95838,1,2,1,75.0,154.0,4062.0,424.3333333333285,18.0,66,48,0.2727272727272727,2.365,21.136,0.3423521002947603,-1,0
192,904,1,131,4,2014,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Mercedes,2014-05-11,2,43,23590,94920,1,1,1,75.0,154.0,4116.0,749.0,25.0,66,23,0.6515151515151515,,0.588,,0,0
193,904,3,131,4,2014,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Mercedes,2014-05-11,1,21,22254,95111,2,1,2,79.0,154.0,3444.0,101.66666666667152,21.0,66,45,0.3181818181818182,,16.564,,1,0
194,904,3,131,4,2014,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Mercedes,2014-05-11,2,45,22309,95448,2,1,2,79.0,154.0,4685.0,765.3333333333285,24.0,66,21,0.6818181818181818,,13.382,,1,0
195,904,4,6,4,2014,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Ferrari,2014-05-11,1,16,21970,97187,7,5,6,41.0,52.0,3700.0,736.3333333333285,16.0,66,50,0.24242424242424243,4.113,2.004,0.5284693750792672,2,0
196,904,4,6,4,2014,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Ferrari,2014-05-11,2,35,22014,96245,7,6,6,41.0,52.0,4408.0,494.3333333333285,19.0,66,31,0.5303030303030303,4.909,6.489,0.30276254894610366,1,0
197,904,4,6,4,2014,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Ferrari,2014-05-11,3,53,21664,94654,7,4,6,41.0,52.0,4193.0,703.3333333333285,18.0,66,13,0.803030303030303,13.04,5.536,0.22422384723486316,3,0
198,904,8,6,4,2014,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Ferrari,2014-05-11,1,17,22056,97264,6,4,7,11.0,52.0,3764.0,647.6666666666715,17.0,66,49,0.25757575757575757,12.208,3.711,0.2879808471763638,2,0
199,904,8,6,4,2014,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Ferrari,2014-05-11,2,43,22727,96904,6,5,7,11.0,52.0,4998.0,821.0,26.0,66,23,0.6515151515151515,11.812,5.487,0.23220628918443528,1,0
200,904,13,3,4,2014,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Williams,2014-05-11,1,15,22890,97767,9,7,13,12.0,36.0,4425.0,736.3333333333285,15.0,66,51,0.22727272727272727,4.075,0.164,1.0561508641849915,2,0
201,904,13,3,4,2014,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Williams,2014-05-11,2,28,22381,96478,9,11,13,12.0,36.0,3899.0,575.3333333333285,13.0,66,38,0.42424242424242425,0.917,1.58,0.9092453081971588,-2,0
202,904,13,3,4,2014,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Williams,2014-05-11,3,46,22304,96248,9,11,13,12.0,36.0,5159.0,1437.3333333333285,18.0,66,20,0.696969696969697,1.792,0.848,0.8992917302372889,-2,0
203,904,16,15,4,2014,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Sauber,2014-05-11,1,17,28013,99250,16,15,17,0.0,0.0,5191.0,889.0,17.0,66,49,0.25757575757575757,2.257,1.812,0.6626497868034316,1,0
204,904,16,15,4,2014,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Sauber,2014-05-11,2,35,23378,96934,16,17,17,0.0,0.0,4439.0,892.3333333333285,18.0,66,31,0.5303030303030303,5.35,23.08,0.19900855416328772,-1,0
205,904,18,1,4,2014,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,McLaren,2014-05-11,1,17,21810,97659,8,9,11,23.0,43.0,4216.0,837.6666666666715,17.0,66,49,0.25757575757575757,5.267,1.605,0.5434431398419715,-1,0
206,904,18,1,4,2014,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,McLaren,2014-05-11,2,36,24408,96128,8,8,11,23.0,43.0,4344.0,1224.0,19.0,66,30,0.5454545454545454,5.119,3.247,0.39888572124183447,0,0
207,904,20,9,4,2014,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Red Bull,2014-05-11,1,12,21974,97839,15,14,4,33.0,57.0,4331.0,305.0,12.0,66,54,0.18181818181818182,0.534,0.043,1.6106632532522647,1,0
208,904,20,9,4,2014,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Red Bull,2014-05-11,2,33,21599,96805,15,10,4,33.0,57.0,4583.0,572.6666666666715,21.0,66,33,0.5,1.33,0.823,0.9777309015229813,5,0
209,904,20,9,4,2014,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Red Bull,2014-05-11,3,52,21608,94841,15,5,4,33.0,57.0,5067.0,1195.0,19.0,66,14,0.7878787878787878,5.749,3.617,0.3647609591396802,10,0
210,904,154,208,4,2014,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Lotus F1,2014-05-11,1,15,22126,97731,5,6,8,0.0,0.0,4487.0,789.3333333333285,15.0,66,51,0.22727272727272727,1.017,4.075,0.6928301555009024,-1,0
211,904,154,208,4,2014,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Lotus F1,2014-05-11,2,34,22078,96658,5,8,8,0.0,0.0,4676.0,942.0,19.0,66,32,0.5151515151515151,1.129,0.982,0.9742449542358445,-3,0
212,904,155,207,4,2014,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Caterham,2014-05-11,1,23,22789,100254,20,19,21,0.0,0.0,5160.0,885.0,23.0,66,43,0.3484848484848485,6.963,8.336,0.2326930648938573,1,0
213,904,807,10,4,2014,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Force India,2014-05-11,1,17,22355,97142,10,7,10,36.0,54.0,3472.0,465.3333333333285,17.0,66,49,0.25757575757575757,1.949,0.96,0.8493020809544571,3,0
214,904,807,10,4,2014,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Force India,2014-05-11,2,36,22724,95584,10,7,10,36.0,54.0,3293.0,229.33333333332848,19.0,66,30,0.5454545454545454,0.403,5.119,0.8761837712174912,3,0
215,904,813,208,4,2014,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Lotus F1,2014-05-11,1,15,27851,98456,22,17,15,0.0,0.0,4808.0,1092.6666666666715,15.0,66,51,0.22727272727272727,3.652,2.467,0.503395111406627,5,0
216,904,813,208,4,2014,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Lotus F1,2014-05-11,2,37,22024,96476,22,13,15,0.0,0.0,3980.0,847.0,22.0,66,29,0.5606060606060606,6.667,0.129,1.0161687043375363,9,0
217,904,815,10,4,2014,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Force India,2014-05-11,1,18,22367,97345,11,5,9,18.0,54.0,3622.0,376.0,18.0,66,48,0.2727272727272727,5.118,3.324,0.39471945358307886,6,0
218,904,815,10,4,2014,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Force India,2014-05-11,2,37,22282,96019,11,6,9,18.0,54.0,4087.0,932.0,19.0,66,29,0.5606060606060606,16.55,4.558,0.2369008918127306,5,0
219,904,817,9,4,2014,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Red Bull,2014-05-11,1,14,21969,96432,3,4,3,24.0,57.0,3505.0,219.0,14.0,66,52,0.21212121212121213,3.528,2.123,0.5410529876930422,-1,0
221,904,818,5,4,2014,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Toro Rosso,2014-05-11,1,16,22976,99047,21,16,22,4.0,8.0,4592.0,641.0,16.0,66,50,0.24242424242424243,2.592,1.625,0.6593488174779933,5,0
222,904,820,206,4,2014,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Marussia,2014-05-11,1,17,24337,99520,17,19,19,0.0,0.0,4423.0,438.0,17.0,66,49,0.25757575757575757,5.666,3.343,0.3802705851980547,-2,0
223,904,820,206,4,2014,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Marussia,2014-05-11,2,31,23232,98122,17,19,19,0.0,0.0,5275.0,1399.0,14.0,66,35,0.4696969696969697,2.52,5.477,0.4384833747385855,-2,0
224,904,820,206,4,2014,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Marussia,2014-05-11,3,42,23586,98783,17,19,19,0.0,0.0,5985.0,66.66666666667152,11.0,66,24,0.6363636363636364,6.791,31.798,0.15884289208758898,-2,0
225,904,821,15,4,2014,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Sauber,2014-05-11,1,18,23063,98971,13,12,16,0.0,0.0,4799.0,566.3333333333285,18.0,66,48,0.2727272727272727,1.488,1.165,0.8638230248843408,1,0
226,904,821,15,4,2014,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Sauber,2014-05-11,2,36,24780,96616,13,16,16,0.0,0.0,3864.0,671.0,18.0,66,30,0.5454545454545454,7.178,20.532,0.16872179006879579,-3,0
227,904,821,15,4,2014,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Sauber,2014-05-11,3,52,23025,96912,13,17,16,0.0,0.0,5391.0,2121.3333333333285,16.0,66,14,0.7878787878787878,11.861,36.599,0.10435090347564382,-4,0
228,904,822,3,4,2014,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Williams,2014-05-11,1,20,22824,97156,4,3,5,24.0,36.0,4087.0,635.3333333333285,20.0,66,46,0.30303030303030304,11.065,7.891,0.19535766388926476,1,0
229,904,822,3,4,2014,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Williams,2014-05-11,2,45,22701,95684,4,4,5,24.0,36.0,3784.0,570.3333333333285,25.0,66,21,0.6818181818181818,15.136,10.233,0.1509966407233521,0,0
230,904,824,206,4,2014,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Marussia,2014-05-11,1,21,22928,99547,18,16,18,0.0,0.0,4749.0,759.6666666666715,21.0,66,45,0.3181818181818182,1.767,0.843,0.9039958380894431,2,0
231,904,824,206,4,2014,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Marussia,2014-05-11,2,41,22568,97486,18,18,18,0.0,0.0,4177.0,1100.0,20.0,66,25,0.6212121212121212,19.446,21.751,0.09286343402396438,0,0
232,904,825,1,4,2014,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,McLaren,2014-05-11,1,19,21894,96845,14,7,12,20.0,43.0,2859.0,149.33333333332848,19.0,66,47,0.2878787878787879,0.611,0.757,1.1898844278821576,7,0
233,904,825,1,4,2014,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,McLaren,2014-05-11,2,41,21768,96078,14,12,12,20.0,43.0,4216.0,1859.6666666666715,22.0,66,25,0.6212121212121212,0.639,4.521,0.7912547344052919,2,0
235,904,826,5,4,2014,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Toro Rosso,2014-05-11,2,36,22841,96699,12,13,14,4.0,8.0,4315.0,919.6666666666715,18.0,66,30,0.5454545454545454,0.006,5.684,1.1436467966587074,-1,0
236,904,826,5,4,2014,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Toro Rosso,2014-05-11,3,53,22984,96061,12,14,14,4.0,8.0,4567.0,2383.3333333333285,17.0,66,13,0.803030303030303,2.499,8.09,0.3958069427977379,-2,0
237,904,828,207,4,2014,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Caterham,2014-05-11,1,18,23091,101116,19,21,20,0.0,0.0,5513.0,530.3333333333285,18.0,66,48,0.2727272727272727,3.816,9.76,0.3005779989872667,-2,0
238,904,828,207,4,2014,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Caterham,2014-05-11,2,40,26671,100242,19,20,20,0.0,0.0,6335.0,1918.0,22.0,66,26,0.6060606060606061,10.037,,,-1,0
